compound_id,molecule_hash,smiles,pre-selection_counts,target_replicate_1,target_replicate_2,target_replicate_3,input_count,selected_count,scaffold_id
8733,hash_8733,CCCC,17.0,2.0,5.0,27.0,17,12,hash_873
8734,hash_8734,CCCCC,13.0,6.0,5.0,35.0,13,18,hash_873
8735,hash_8735,CCCCCC,18.0,4.0,4.0,20.0,18,12,hash_873
8736,hash_8736,CCCCCCC,22.0,4.0,3.0,18.0,22,11,hash_873
8737,hash_8737,CCCCCCCC,18.0,11.0,3.0,28.0,18,20,hash_873
8738,hash_8738,CCCCCCCCC,17.0,0.0,5.0,25.0,17,10,hash_873
8739,hash_8739,CCCCCCCCCC,15.0,5.0,2.0,23.0,15,12,hash_873
8740,hash_8740,C,18.0,7.0,3.0,21.0,18,14,hash_874
8741,hash_8741,CC,18.0,7.0,7.0,33.0,18,21,hash_874
8742,hash_8742,CCC,19.0,7.0,11.0,23.0,19,23,hash_874
8743,hash_8743,CCCC,18.0,7.0,3.0,33.0,18,17,hash_874
8744,hash_8744,CCCCC,18.0,3.0,5.0,23.0,18,13,hash_874
8745,hash_8745,CCCCCC,28.0,6.0,5.0,29.0,28,17,hash_874
8746,hash_8746,CCCCCCC,21.0,3.0,7.0,23.0,21,15,hash_874
8747,hash_8747,CCCCCCCC,20.0,4.0,2.0,26.0,20,11,hash_874
8748,hash_8748,CCCCCCCCC,15.0,8.0,7.0,26.0,15,20,hash_874
8749,hash_8749,CCCCCCCCCC,31.0,8.0,4.0,42.0,31,20,hash_874
8750,hash_8750,C,17.0,1.0,11.0,35.0,17,19,hash_875
8751,hash_8751,CC,14.0,4.0,4.0,31.0,14,14,hash_875
8752,hash_8752,CCC,22.0,5.0,4.0,24.0,22,14,hash_875
8753,hash_8753,CCCC,30.0,4.0,4.0,31.0,30,14,hash_875
8754,hash_8754,CCCCC,16.0,8.0,4.0,21.0,16,16,hash_875
8755,hash_8755,CCCCCC,28.0,1.0,4.0,33.0,28,12,hash_875
8756,hash_8756,CCCCCCC,18.0,5.0,4.0,30.0,18,15,hash_875
8757,hash_8757,CCCCCCCC,26.0,7.0,4.0,21.0,26,15,hash_875
8758,hash_8758,CCCCCCCCC,24.0,3.0,7.0,20.0,24,14,hash_875
8759,hash_8759,CCCCCCCCCC,17.0,5.0,2.0,29.0,17,13,hash_875
8760,hash_8760,C,23.0,5.0,3.0,21.0,23,12,hash_876
8761,hash_8761,CC,17.0,5.0,2.0,30.0,17,13,hash_876
8762,hash_8762,CCC,21.0,4.0,7.0,30.0,21,17,hash_876
8763,hash_8763,CCCC,17.0,3.0,5.0,23.0,17,13,hash_876
8764,hash_8764,CCCCC,13.0,3.0,3.0,20.0,13,10,hash_876
8765,hash_8765,CCCCCC,14.0,7.0,5.0,21.0,14,16,hash_876
8766,hash_8766,CCCCCCC,24.0,6.0,3.0,31.0,24,15,hash_876
8767,hash_8767,CCCCCCCC,11.0,3.0,5.0,19.0,11,12,hash_876
8768,hash_8768,CCCCCCCCC,20.0,3.0,4.0,24.0,20,12,hash_876
8769,hash_8769,CCCCCCCCCC,16.0,5.0,2.0,25.0,16,12,hash_876
8770,hash_8770,C,18.0,4.0,8.0,24.0,18,17,hash_877
8771,hash_8771,CC,16.0,5.0,8.0,21.0,16,17,hash_877
8772,hash_8772,CCC,18.0,5.0,4.0,22.0,18,13,hash_877
8773,hash_8773,CCCC,17.0,7.0,0.0,25.0,17,12,hash_877
8774,hash_8774,CCCCC,17.0,5.0,3.0,34.0,17,15,hash_877
8775,hash_8775,CCCCCC,23.0,4.0,1.0,25.0,23,10,hash_877
8776,hash_8776,CCCCCCC,28.0,4.0,9.0,25.0,28,18,hash_877
8777,hash_8777,CCCCCCCC,24.0,8.0,6.0,19.0,24,18,hash_877
8778,hash_8778,CCCCCCCCC,25.0,9.0,5.0,16.0,25,17,hash_877
8779,hash_8779,CCCCCCCCCC,23.0,4.0,3.0,31.0,23,13,hash_877
8780,hash_8780,C,22.0,2.0,8.0,18.0,22,14,hash_878
8781,hash_8781,CC,14.0,7.0,7.0,23.0,14,19,hash_878
8782,hash_8782,CCC,18.0,3.0,6.0,38.0,18,17,hash_878
8783,hash_8783,CCCC,26.0,3.0,4.0,18.0,26,11,hash_878
8784,hash_8784,CCCCC,16.0,5.0,4.0,37.0,16,16,hash_878
8785,hash_8785,CCCCCC,20.0,5.0,2.0,23.0,20,12,hash_878
8786,hash_8786,CCCCCCC,25.0,5.0,5.0,29.0,25,16,hash_878
8787,hash_8787,CCCCCCCC,27.0,7.0,7.0,37.0,27,21,hash_878
8788,hash_8788,CCCCCCCCC,16.0,2.0,9.0,25.0,16,16,hash_878
8789,hash_8789,CCCCCCCCCC,27.0,3.0,9.0,21.0,27,16,hash_878
8790,hash_8790,C,21.0,6.0,2.0,33.0,21,15,hash_879
8791,hash_8791,CC,22.0,3.0,6.0,32.0,22,15,hash_879
8792,hash_8792,CCC,17.0,5.0,2.0,25.0,17,12,hash_879
8793,hash_8793,CCCC,20.0,4.0,6.0,20.0,20,14,hash_879
8794,hash_8794,CCCCC,21.0,8.0,8.0,28.0,21,22,hash_879
8795,hash_8795,CCCCCC,18.0,1.0,3.0,38.0,18,12,hash_879
8796,hash_8796,CCCCCCC,28.0,4.0,6.0,22.0,28,14,hash_879
8797,hash_8797,CCCCCCCC,25.0,7.0,4.0,24.0,25,16,hash_879
8798,hash_8798,CCCCCCCCC,10.0,3.0,4.0,16.0,10,10,hash_879
8799,hash_8799,CCCCCCCCCC,18.0,6.0,6.0,25.0,18,17,hash_879
8800,hash_8800,C,25.0,6.0,5.0,28.0,25,17,hash_880
8801,hash_8801,CC,23.0,4.0,10.0,30.0,23,20,hash_880
8802,hash_8802,CCC,11.0,5.0,4.0,14.0,11,12,hash_880
8803,hash_8803,CCCC,20.0,3.0,2.0,29.0,20,11,hash_880
8804,hash_8804,CCCCC,18.0,7.0,4.0,30.0,18,17,hash_880
8805,hash_8805,CCCCCC,12.0,4.0,7.0,20.0,12,15,hash_880
8806,hash_8806,CCCCCCC,19.0,7.0,7.0,27.0,19,19,hash_880
8807,hash_8807,CCCCCCCC,14.0,4.0,2.0,22.0,14,10,hash_880
8808,hash_8808,CCCCCCCCC,17.0,3.0,5.0,22.0,17,12,hash_880
8809,hash_8809,CCCCCCCCCC,16.0,4.0,5.0,31.0,16,15,hash_880
8810,hash_8810,C,17.0,4.0,5.0,21.0,17,13,hash_881
8811,hash_8811,CC,21.0,3.0,5.0,25.0,21,13,hash_881
8812,hash_8812,CCC,24.0,6.0,4.0,28.0,24,16,hash_881
8813,hash_8813,CCCC,17.0,4.0,7.0,24.0,17,16,hash_881
8814,hash_8814,CCCCC,17.0,5.0,3.0,23.0,17,13,hash_881
8815,hash_8815,CCCCCC,18.0,7.0,7.0,22.0,18,18,hash_881
8816,hash_8816,CCCCCCC,18.0,3.0,5.0,20.0,18,12,hash_881
8817,hash_8817,CCCCCCCC,24.0,3.0,5.0,27.0,24,13,hash_881
8818,hash_8818,CCCCCCCCC,14.0,5.0,2.0,29.0,14,13,hash_881
8819,hash_8819,CCCCCCCCCC,14.0,6.0,5.0,26.0,14,16,hash_881
8820,hash_8820,C,21.0,3.0,7.0,16.0,21,13,hash_882
8821,hash_8821,CC,18.0,7.0,2.0,30.0,18,15,hash_882
8822,hash_8822,CCC,22.0,4.0,2.0,22.0,22,10,hash_882
8823,hash_8823,CCCC,21.0,4.0,0.0,27.0,21,9,hash_882
8824,hash_8824,CCCCC,16.0,5.0,5.0,24.0,16,15,hash_882
8825,hash_8825,CCCCCC,25.0,11.0,1.0,32.0,25,18,hash_882
8826,hash_8826,CCCCCCC,22.0,5.0,9.0,29.0,22,20,hash_882
8827,hash_8827,CCCCCCCC,22.0,6.0,6.0,33.0,22,19,hash_882
8828,hash_8828,CCCCCCCCC,25.0,5.0,3.0,20.0,25,12,hash_882
8829,hash_8829,CCCCCCCCCC,24.0,9.0,7.0,26.0,24,21,hash_882
8830,hash_8830,C,25.0,5.0,7.0,27.0,25,17,hash_883
8831,hash_8831,CC,12.0,5.0,6.0,27.0,12,16,hash_883
8832,hash_8832,CCC,25.0,5.0,6.0,24.0,25,16,hash_883
8833,hash_8833,CCCC,20.0,4.0,5.0,24.0,20,14,hash_883
8834,hash_8834,CCCCC,14.0,3.0,3.0,36.0,14,13,hash_883
8835,hash_8835,CCCCCC,17.0,8.0,7.0,23.0,17,20,hash_883
8836,hash_8836,CCCCCCC,17.0,2.0,4.0,26.0,17,11,hash_883
8837,hash_8837,CCCCCCCC,25.0,6.0,6.0,18.0,25,16,hash_883
8838,hash_8838,CCCCCCCCC,20.0,3.0,6.0,20.0,20,13,hash_883
8839,hash_8839,CCCCCCCCCC,22.0,9.0,3.0,34.0,22,19,hash_883
8840,hash_8840,C,17.0,4.0,7.0,31.0,17,17,hash_884
8841,hash_8841,CC,23.0,8.0,5.0,14.0,23,16,hash_884
8842,hash_8842,CCC,16.0,8.0,4.0,18.0,16,16,hash_884
8843,hash_8843,CCCC,12.0,1.0,6.0,20.0,12,11,hash_884
8844,hash_8844,CCCCC,24.0,5.0,3.0,18.0,24,12,hash_884
8845,hash_8845,CCCCCC,18.0,4.0,3.0,13.0,18,10,hash_884
8846,hash_8846,CCCCCCC,22.0,10.0,4.0,31.0,22,20,hash_884
8847,hash_8847,CCCCCCCC,14.0,3.0,8.0,23.0,14,16,hash_884
8848,hash_8848,CCCCCCCCC,18.0,3.0,4.0,21.0,18,11,hash_884
8849,hash_8849,CCCCCCCCCC,19.0,7.0,4.0,21.0,19,15,hash_884
8850,hash_8850,C,10.0,7.0,9.0,30.0,10,22,hash_885
8851,hash_8851,CC,17.0,4.0,6.0,28.0,17,16,hash_885
8852,hash_8852,CCC,24.0,4.0,5.0,19.0,24,13,hash_885
8853,hash_8853,CCCC,16.0,9.0,5.0,26.0,16,19,hash_885
8854,hash_8854,CCCCC,13.0,3.0,7.0,23.0,13,15,hash_885
8855,hash_8855,CCCCCC,16.0,3.0,5.0,29.0,16,14,hash_885
8856,hash_8856,CCCCCCC,20.0,3.0,5.0,26.0,20,13,hash_885
8857,hash_8857,CCCCCCCC,20.0,7.0,6.0,26.0,20,18,hash_885
8858,hash_8858,CCCCCCCCC,21.0,0.0,2.0,22.0,21,6,hash_885
8859,hash_8859,CCCCCCCCCC,17.0,5.0,2.0,26.0,17,12,hash_885
8860,hash_8860,C,17.0,3.0,3.0,26.0,17,11,hash_886
8861,hash_8861,CC,18.0,1.0,5.0,28.0,18,12,hash_886
8862,hash_8862,CCC,21.0,5.0,4.0,30.0,21,15,hash_886
8863,hash_8863,CCCC,19.0,7.0,5.0,27.0,19,17,hash_886
8864,hash_8864,CCCCC,17.0,2.0,3.0,20.0,17,9,hash_886
8865,hash_8865,CCCCCC,25.0,4.0,5.0,25.0,25,14,hash_886
8866,hash_8866,CCCCCCC,31.0,2.0,3.0,27.0,31,10,hash_886
8867,hash_8867,CCCCCCCC,22.0,4.0,5.0,24.0,22,14,hash_886
8868,hash_8868,CCCCCCCCC,24.0,6.0,3.0,26.0,24,14,hash_886
8869,hash_8869,CCCCCCCCCC,18.0,2.0,4.0,23.0,18,11,hash_886
8870,hash_8870,C,17.0,9.0,5.0,18.0,17,18,hash_887
8871,hash_8871,CC,20.0,7.0,5.0,21.0,20,16,hash_887
8872,hash_8872,CCC,29.0,7.0,5.0,25.0,29,17,hash_887
8873,hash_8873,CCCC,18.0,8.0,7.0,22.0,18,19,hash_887
8874,hash_8874,CCCCC,19.0,5.0,8.0,18.0,19,17,hash_887
8875,hash_8875,CCCCCC,24.0,3.0,8.0,24.0,24,16,hash_887
8876,hash_8876,CCCCCCC,12.0,6.0,5.0,24.0,12,16,hash_887
8877,hash_8877,CCCCCCCC,18.0,2.0,4.0,22.0,18,10,hash_887
8878,hash_8878,CCCCCCCCC,22.0,7.0,7.0,27.0,22,19,hash_887
8879,hash_8879,CCCCCCCCCC,20.0,8.0,5.0,27.0,20,18,hash_887
8880,hash_8880,C,22.0,6.0,5.0,26.0,22,16,hash_888
8881,hash_8881,CC,22.0,2.0,7.0,30.0,22,15,hash_888
8882,hash_8882,CCC,23.0,5.0,5.0,24.0,23,15,hash_888
8883,hash_8883,CCCC,20.0,5.0,3.0,22.0,20,12,hash_888
8884,hash_8884,CCCCC,21.0,5.0,4.0,19.0,21,13,hash_888
8885,hash_8885,CCCCCC,35.0,5.0,4.0,22.0,35,13,hash_888
8886,hash_8886,CCCCCCC,19.0,4.0,4.0,29.0,19,14,hash_888
8887,hash_8887,CCCCCCCC,20.0,4.0,6.0,24.0,20,15,hash_888
8888,hash_8888,CCCCCCCCC,26.0,5.0,2.0,22.0,26,11,hash_888
8889,hash_8889,CCCCCCCCCC,18.0,4.0,6.0,23.0,18,15,hash_888
8890,hash_8890,C,12.0,5.0,2.0,14.0,12,10,hash_889
8891,hash_8891,CC,20.0,7.0,4.0,21.0,20,15,hash_889
8892,hash_8892,CCC,28.0,4.0,5.0,31.0,28,15,hash_889
8893,hash_8893,CCCC,16.0,6.0,9.0,18.0,16,19,hash_889
8894,hash_8894,CCCCC,16.0,5.0,5.0,19.0,16,14,hash_889
8895,hash_8895,CCCCCC,25.0,5.0,7.0,29.0,25,18,hash_889
8896,hash_8896,CCCCCCC,24.0,6.0,4.0,20.0,24,14,hash_889
8897,hash_8897,CCCCCCCC,20.0,5.0,3.0,25.0,20,13,hash_889
8898,hash_8898,CCCCCCCCC,14.0,4.0,8.0,23.0,14,17,hash_889
8899,hash_8899,CCCCCCCCCC,24.0,2.0,8.0,20.0,24,14,hash_889
8900,hash_8900,C,16.0,5.0,5.0,22.0,16,14,hash_890
8901,hash_8901,CC,19.0,7.0,9.0,28.0,19,22,hash_890
8902,hash_8902,CCC,17.0,8.0,3.0,31.0,17,17,hash_890
8903,hash_8903,CCCC,21.0,2.0,9.0,38.0,21,19,hash_890
8904,hash_8904,CCCCC,25.0,7.0,6.0,32.0,25,19,hash_890
8905,hash_8905,CCCCCC,19.0,2.0,7.0,16.0,19,12,hash_890
8906,hash_8906,CCCCCCC,22.0,2.0,2.0,18.0,22,8,hash_890
8907,hash_8907,CCCCCCCC,14.0,3.0,7.0,23.0,14,15,hash_890
8908,hash_8908,CCCCCCCCC,19.0,3.0,4.0,33.0,19,14,hash_890
8909,hash_8909,CCCCCCCCCC,28.0,3.0,5.0,26.0,28,13,hash_890
8910,hash_8910,C,17.0,3.0,9.0,22.0,17,16,hash_891
8911,hash_8911,CC,16.0,6.0,3.0,24.0,16,14,hash_891
8912,hash_8912,CCC,20.0,5.0,3.0,28.0,20,14,hash_891
8913,hash_8913,CCCC,16.0,5.0,4.0,28.0,16,15,hash_891
8914,hash_8914,CCCCC,19.0,2.0,3.0,30.0,19,11,hash_891
8915,hash_8915,CCCCCC,19.0,6.0,2.0,24.0,19,13,hash_891
8916,hash_8916,CCCCCCC,12.0,4.0,4.0,28.0,12,14,hash_891
8917,hash_8917,CCCCCCCC,16.0,8.0,3.0,20.0,16,15,hash_891
8918,hash_8918,CCCCCCCCC,19.0,4.0,7.0,21.0,19,15,hash_891
8919,hash_8919,CCCCCCCCCC,23.0,4.0,6.0,29.0,23,16,hash_891
8920,hash_8920,C,17.0,3.0,5.0,17.0,17,11,hash_892
8921,hash_8921,CC,16.0,3.0,4.0,29.0,16,13,hash_892
8922,hash_8922,CCC,20.0,5.0,4.0,25.0,20,14,hash_892
8923,hash_8923,CCCC,16.0,3.0,5.0,25.0,16,13,hash_892
8924,hash_8924,CCCCC,17.0,8.0,5.0,27.0,17,18,hash_892
8925,hash_8925,CCCCCC,28.0,5.0,0.0,27.0,28,10,hash_892
8926,hash_8926,CCCCCCC,19.0,5.0,4.0,21.0,19,13,hash_892
8927,hash_8927,CCCCCCCC,14.0,2.0,10.0,33.0,14,19,hash_892
8928,hash_8928,CCCCCCCCC,22.0,3.0,5.0,15.0,22,11,hash_892
8929,hash_8929,CCCCCCCCCC,21.0,1.0,3.0,28.0,21,10,hash_892
8930,hash_8930,C,18.0,3.0,3.0,33.0,18,13,hash_893
8931,hash_8931,CC,20.0,7.0,5.0,31.0,20,18,hash_893
8932,hash_8932,CCC,18.0,6.0,5.0,23.0,18,16,hash_893
8933,hash_8933,CCCC,19.0,6.0,6.0,24.0,19,17,hash_893
8934,hash_8934,CCCCC,20.0,6.0,6.0,15.0,20,15,hash_893
8935,hash_8935,CCCCCC,20.0,4.0,6.0,25.0,20,15,hash_893
8936,hash_8936,CCCCCCC,21.0,2.0,3.0,29.0,21,11,hash_893
8937,hash_8937,CCCCCCCC,15.0,6.0,11.0,20.0,15,21,hash_893
8938,hash_8938,CCCCCCCCC,17.0,6.0,5.0,24.0,17,16,hash_893
8939,hash_8939,CCCCCCCCCC,29.0,5.0,4.0,24.0,29,14,hash_893
8940,hash_8940,C,16.0,9.0,2.0,30.0,16,17,hash_894
8941,hash_8941,CC,21.0,1.0,7.0,22.0,21,12,hash_894
8942,hash_8942,CCC,18.0,3.0,5.0,28.0,18,14,hash_894
8943,hash_8943,CCCC,22.0,8.0,3.0,24.0,22,16,hash_894
8944,hash_8944,CCCCC,24.0,5.0,4.0,28.0,24,15,hash_894
8945,hash_8945,CCCCCC,29.0,1.0,3.0,35.0,29,11,hash_894
8946,hash_8946,CCCCCCC,22.0,7.0,6.0,26.0,22,18,hash_894
8947,hash_8947,CCCCCCCC,17.0,5.0,3.0,22.0,17,12,hash_894
8948,hash_8948,CCCCCCCCC,23.0,6.0,4.0,17.0,23,13,hash_894
8949,hash_8949,CCCCCCCCCC,25.0,2.0,4.0,23.0,25,11,hash_894
8950,hash_8950,C,15.0,3.0,5.0,29.0,15,14,hash_895
8951,hash_8951,CC,14.0,6.0,3.0,13.0,14,12,hash_895
8952,hash_8952,CCC,12.0,5.0,4.0,27.0,12,14,hash_895
8953,hash_8953,CCCC,29.0,8.0,3.0,26.0,29,16,hash_895
8954,hash_8954,CCCCC,25.0,1.0,5.0,31.0,25,12,hash_895
8955,hash_8955,CCCCCC,22.0,5.0,5.0,24.0,22,15,hash_895
8956,hash_8956,CCCCCCC,19.0,3.0,2.0,29.0,19,11,hash_895
8957,hash_8957,CCCCCCCC,14.0,7.0,2.0,28.0,14,15,hash_895
8958,hash_8958,CCCCCCCCC,11.0,3.0,2.0,26.0,11,10,hash_895
8959,hash_8959,CCCCCCCCCC,21.0,6.0,4.0,24.0,21,15,hash_895
8960,hash_8960,C,21.0,3.0,5.0,22.0,21,12,hash_896
8961,hash_8961,CC,17.0,5.0,6.0,25.0,17,16,hash_896
8962,hash_8962,CCC,26.0,6.0,2.0,16.0,26,11,hash_896
8963,hash_8963,CCCC,16.0,5.0,4.0,19.0,16,13,hash_896
8964,hash_8964,CCCCC,22.0,5.0,4.0,24.0,22,14,hash_896
8965,hash_8965,CCCCCC,11.0,7.0,4.0,25.0,11,16,hash_896
8966,hash_8966,CCCCCCC,18.0,2.0,4.0,27.0,18,11,hash_896
8967,hash_8967,CCCCCCCC,13.0,3.0,3.0,34.0,13,13,hash_896
8968,hash_8968,CCCCCCCCC,13.0,7.0,1.0,24.0,13,13,hash_896
8969,hash_8969,CCCCCCCCCC,15.0,7.0,9.0,19.0,15,20,hash_896
8970,hash_8970,C,18.0,2.0,6.0,30.0,18,14,hash_897
8971,hash_8971,CC,18.0,4.0,2.0,31.0,18,12,hash_897
8972,hash_8972,CCC,16.0,7.0,8.0,25.0,16,20,hash_897
8973,hash_8973,CCCC,21.0,5.0,4.0,27.0,21,14,hash_897
8974,hash_8974,CCCCC,32.0,6.0,3.0,36.0,32,16,hash_897
8975,hash_8975,CCCCCC,21.0,5.0,1.0,27.0,21,11,hash_897
8976,hash_8976,CCCCCCC,20.0,3.0,6.0,31.0,20,15,hash_897
8977,hash_8977,CCCCCCCC,32.0,4.0,4.0,26.0,32,13,hash_897
8978,hash_8978,CCCCCCCCC,25.0,2.0,5.0,26.0,25,12,hash_897
8979,hash_8979,CCCCCCCCCC,13.0,8.0,6.0,27.0,13,19,hash_897
8980,hash_8980,C,20.0,8.0,3.0,20.0,20,15,hash_898
8981,hash_8981,CC,14.0,3.0,7.0,29.0,14,16,hash_898
8982,hash_8982,CCC,22.0,5.0,3.0,32.0,22,14,hash_898
8983,hash_8983,CCCC,13.0,4.0,4.0,24.0,13,13,hash_898
8984,hash_8984,CCCCC,21.0,5.0,6.0,21.0,21,15,hash_898
8985,hash_8985,CCCCCC,19.0,6.0,3.0,29.0,19,15,hash_898
8986,hash_8986,CCCCCCC,24.0,7.0,5.0,19.0,24,16,hash_898
8987,hash_8987,CCCCCCCC,23.0,6.0,4.0,20.0,23,14,hash_898
8988,hash_8988,CCCCCCCCC,22.0,6.0,6.0,23.0,22,17,hash_898
8989,hash_8989,CCCCCCCCCC,16.0,6.0,8.0,26.0,16,19,hash_898
8990,hash_8990,C,19.0,2.0,7.0,28.0,19,15,hash_899
8991,hash_8991,CC,17.0,5.0,3.0,19.0,17,12,hash_899
8992,hash_8992,CCC,12.0,2.0,4.0,22.0,12,10,hash_899
8993,hash_8993,CCCC,18.0,4.0,2.0,20.0,18,10,hash_899
8994,hash_8994,CCCCC,20.0,7.0,6.0,30.0,20,19,hash_899
8995,hash_8995,CCCCCC,13.0,2.0,7.0,31.0,13,15,hash_899
8996,hash_8996,CCCCCCC,15.0,4.0,4.0,25.0,15,13,hash_899
8997,hash_8997,CCCCCCCC,16.0,6.0,6.0,24.0,16,17,hash_899
8998,hash_8998,CCCCCCCCC,20.0,10.0,5.0,27.0,20,20,hash_899
8999,hash_8999,CCCCCCCCCC,19.0,6.0,5.0,34.0,19,18,hash_899
9000,hash_9000,C,16.0,2.0,5.0,22.0,16,11,hash_900
9001,hash_9001,CC,19.0,6.0,5.0,25.0,19,16,hash_900
9002,hash_9002,CCC,17.0,3.0,2.0,25.0,17,10,hash_900
9003,hash_9003,CCCC,16.0,5.0,2.0,24.0,16,12,hash_900
9004,hash_9004,CCCCC,19.0,7.0,5.0,21.0,19,16,hash_900
9005,hash_9005,CCCCCC,14.0,4.0,6.0,24.0,14,15,hash_900
9006,hash_9006,CCCCCCC,25.0,9.0,2.0,20.0,25,15,hash_900
9007,hash_9007,CCCCCCCC,19.0,7.0,6.0,17.0,19,16,hash_900
9008,hash_9008,CCCCCCCCC,31.0,2.0,7.0,23.0,31,14,hash_900
9009,hash_9009,CCCCCCCCCC,21.0,4.0,4.0,25.0,21,13,hash_900
9010,hash_9010,C,9.0,5.0,3.0,23.0,9,13,hash_901
9011,hash_9011,CC,20.0,6.0,5.0,18.0,20,15,hash_901
9012,hash_9012,CCC,18.0,4.0,5.0,17.0,18,12,hash_901
9013,hash_9013,CCCC,21.0,9.0,5.0,21.0,21,18,hash_901
9014,hash_9014,CCCCC,24.0,8.0,8.0,32.0,24,22,hash_901
9015,hash_9015,CCCCCC,13.0,3.0,7.0,19.0,13,14,hash_901
9016,hash_9016,CCCCCCC,17.0,3.0,1.0,26.0,17,9,hash_901
9017,hash_9017,CCCCCCCC,19.0,4.0,6.0,29.0,19,16,hash_901
9018,hash_9018,CCCCCCCCC,9.0,4.0,3.0,20.0,9,11,hash_901
9019,hash_9019,CCCCCCCCCC,18.0,3.0,8.0,18.0,18,15,hash_901
9020,hash_9020,C,18.0,2.0,3.0,24.0,18,10,hash_902
9021,hash_9021,CC,15.0,3.0,7.0,36.0,15,17,hash_902
9022,hash_9022,CCC,16.0,6.0,7.0,24.0,16,18,hash_902
9023,hash_9023,CCCC,28.0,5.0,6.0,19.0,28,15,hash_902
9024,hash_9024,CCCCC,17.0,3.0,9.0,22.0,17,16,hash_902
9025,hash_9025,CCCCCC,21.0,6.0,2.0,20.0,21,12,hash_902
9026,hash_9026,CCCCCCC,16.0,7.0,2.0,27.0,16,14,hash_902
9027,hash_9027,CCCCCCCC,19.0,3.0,1.0,19.0,19,8,hash_902
9028,hash_9028,CCCCCCCCC,27.0,4.0,1.0,20.0,27,9,hash_902
9029,hash_9029,CCCCCCCCCC,24.0,3.0,7.0,23.0,24,15,hash_902
9030,hash_9030,C,18.0,7.0,7.0,18.0,18,18,hash_903
9031,hash_9031,CC,12.0,7.0,7.0,25.0,12,19,hash_903
9032,hash_9032,CCC,14.0,3.0,5.0,32.0,14,14,hash_903
9033,hash_9033,CCCC,19.0,6.0,5.0,35.0,19,18,hash_903
9034,hash_9034,CCCCC,22.0,4.0,4.0,32.0,22,14,hash_903
9035,hash_9035,CCCCCC,19.0,8.0,2.0,27.0,19,15,hash_903
9036,hash_9036,CCCCCCC,21.0,5.0,5.0,15.0,21,13,hash_903
9037,hash_9037,CCCCCCCC,19.0,11.0,2.0,25.0,19,18,hash_903
9038,hash_9038,CCCCCCCCC,20.0,4.0,6.0,21.0,20,14,hash_903
9039,hash_9039,CCCCCCCCCC,27.0,6.0,4.0,35.0,27,17,hash_903
9040,hash_9040,C,17.0,1.0,8.0,33.0,17,16,hash_904
9041,hash_9041,CC,24.0,4.0,7.0,30.0,24,17,hash_904
9042,hash_9042,CCC,17.0,9.0,10.0,26.0,17,24,hash_904
9043,hash_9043,CCCC,19.0,6.0,6.0,27.0,19,17,hash_904
9044,hash_9044,CCCCC,14.0,3.0,4.0,27.0,14,12,hash_904
9045,hash_9045,CCCCCC,22.0,4.0,0.0,25.0,22,9,hash_904
9046,hash_9046,CCCCCCC,22.0,4.0,6.0,19.0,22,14,hash_904
9047,hash_9047,CCCCCCCC,20.0,3.0,3.0,39.0,20,14,hash_904
9048,hash_9048,CCCCCCCCC,19.0,7.0,6.0,27.0,19,18,hash_904
9049,hash_9049,CCCCCCCCCC,19.0,5.0,1.0,24.0,19,11,hash_904
9050,hash_9050,C,19.0,3.0,5.0,25.0,19,13,hash_905
9051,hash_9051,CC,22.0,4.0,4.0,21.0,22,12,hash_905
9052,hash_9052,CCC,21.0,2.0,1.0,29.0,21,9,hash_905
9053,hash_9053,CCCC,23.0,3.0,4.0,25.0,23,12,hash_905
9054,hash_9054,CCCCC,19.0,8.0,7.0,35.0,19,22,hash_905
9055,hash_9055,CCCCCC,10.0,7.0,6.0,25.0,10,18,hash_905
9056,hash_9056,CCCCCCC,17.0,8.0,8.0,19.0,17,20,hash_905
9057,hash_9057,CCCCCCCC,16.0,6.0,8.0,31.0,16,20,hash_905
9058,hash_9058,CCCCCCCCC,22.0,4.0,5.0,34.0,22,16,hash_905
9059,hash_9059,CCCCCCCCCC,14.0,6.0,6.0,20.0,14,16,hash_905
9060,hash_9060,C,21.0,4.0,2.0,25.0,21,11,hash_906
9061,hash_9061,CC,22.0,2.0,7.0,16.0,22,12,hash_906
9062,hash_9062,CCC,23.0,5.0,8.0,22.0,23,17,hash_906
9063,hash_9063,CCCC,20.0,5.0,5.0,18.0,20,14,hash_906
9064,hash_9064,CCCCC,18.0,4.0,4.0,24.0,18,13,hash_906
9065,hash_9065,CCCCCC,25.0,7.0,3.0,26.0,25,15,hash_906
9066,hash_9066,CCCCCCC,16.0,2.0,12.0,23.0,16,19,hash_906
9067,hash_9067,CCCCCCCC,33.0,12.0,3.0,30.0,33,21,hash_906
9068,hash_9068,CCCCCCCCC,21.0,5.0,10.0,23.0,21,20,hash_906
9069,hash_9069,CCCCCCCCCC,17.0,3.0,7.0,26.0,17,15,hash_906
9070,hash_9070,C,22.0,3.0,4.0,17.0,22,10,hash_907
9071,hash_9071,CC,30.0,4.0,4.0,26.0,30,13,hash_907
9072,hash_9072,CCC,17.0,2.0,5.0,31.0,17,13,hash_907
9073,hash_9073,CCCC,22.0,5.0,5.0,22.0,22,14,hash_907
9074,hash_9074,CCCCC,11.0,4.0,6.0,24.0,11,15,hash_907
9075,hash_9075,CCCCCC,21.0,8.0,5.0,33.0,21,20,hash_907
9076,hash_9076,CCCCCCC,16.0,2.0,4.0,27.0,16,11,hash_907
