compound_id,is_hit,true_capture_prob,input_count,selected_count,scaffold_id
2840,False,0.001,182,0,5
2841,False,0.001,570,82,5
2842,False,0.001,691,195,5
2843,False,0.001,327,0,5
2844,False,0.001,1055,0,5
2845,False,0.001,318,0,5
2846,False,0.001,129,0,5
2847,False,0.001,274,0,5
2848,False,0.001,298,0,5
2849,False,0.001,623,99,5
2850,False,0.001,593,0,5
2851,False,0.001,1049,0,5
2852,False,0.001,807,163,5
2853,False,0.001,61,0,5
2854,False,0.001,170,0,5
2855,False,0.001,31,0,5
2856,False,0.001,994,267,5
2857,False,0.001,11,0,5
2858,False,0.001,139,0,5
2859,False,0.001,460,0,5
2860,False,0.001,2563,347,5
2861,False,0.001,1474,159,5
2862,False,0.001,74,0,5
2863,False,0.001,172,0,5
2864,False,0.001,252,0,5
2865,True,0.02,54,0,5
2866,False,0.001,612,92,5
2867,False,0.001,654,89,5
2868,False,0.001,283,0,5
2869,False,0.001,1051,89,5
2870,False,0.001,248,0,5
2871,False,0.001,294,0,5
2872,False,0.001,368,0,5
2873,False,0.001,109,0,5
2874,False,0.001,134,87,5
2875,False,0.001,210,86,5
2876,False,0.001,165,0,5
2877,False,0.001,59,0,5
2878,False,0.001,449,100,5
2879,False,0.001,96,0,5
2880,False,0.001,301,0,5
2881,False,0.001,35,0,5
2882,False,0.001,453,92,5
2883,False,0.001,499,187,5
2884,False,0.001,862,0,5
2885,False,0.001,317,0,5
2886,False,0.001,1518,100,5
2887,False,0.001,35,0,5
2888,False,0.001,272,0,5
2889,False,0.001,245,0,5
2890,False,0.001,273,82,5
2891,False,0.001,319,74,5
2892,False,0.001,1066,193,5
2893,False,0.001,310,93,5
2894,False,0.001,162,75,5
2895,False,0.001,272,178,5
2896,False,0.001,243,0,5
2897,False,0.001,1,0,5
2898,False,0.001,312,0,5
2899,False,0.001,1072,0,5
2900,False,0.001,1337,104,5
2901,True,0.02,739,1374,5
2902,False,0.001,232,0,5
2903,False,0.001,922,210,5
2904,False,0.001,268,0,5
2905,False,0.001,464,173,5
2906,False,0.001,296,0,5
2907,False,0.001,82,0,5
2908,False,0.001,1324,90,5
2909,False,0.001,410,89,5
2910,False,0.001,802,0,5
2911,False,0.001,84,0,5
2912,False,0.001,1182,178,5
2913,False,0.001,564,156,5
2914,False,0.001,55,0,5
2915,False,0.001,56,0,5
2916,False,0.001,974,95,5
2917,False,0.001,160,0,5
2918,False,0.001,62,0,5
2919,False,0.001,1826,0,5
2920,False,0.001,171,0,5
2921,False,0.001,786,80,5
2922,False,0.001,679,100,5
2923,False,0.001,594,0,5
2924,False,0.001,303,0,5
2925,False,0.001,89,0,5
2926,False,0.001,471,0,5
2927,False,0.001,414,0,5
2928,False,0.001,993,86,5
2929,False,0.001,96,0,5
2930,False,0.001,3148,267,5
2931,False,0.001,411,0,5
2932,False,0.001,1103,88,5
2933,False,0.001,569,93,5
2934,False,0.001,355,0,5
2935,False,0.001,309,0,5
2936,False,0.001,447,0,5
2937,False,0.001,43,0,5
2938,False,0.001,13,0,5
2939,False,0.001,145,0,5
2940,False,0.001,248,0,5
2941,False,0.001,1,0,5
2942,False,0.001,108,0,5
2943,False,0.001,70,0,5
2944,False,0.001,1401,176,5
2945,False,0.001,376,0,5
2946,False,0.001,224,0,5
2947,False,0.001,582,0,5
2948,False,0.001,377,0,5
2949,False,0.001,1384,263,5
2950,False,0.001,72,0,5
2951,False,0.001,412,0,5
2952,False,0.001,42,0,5
2953,False,0.001,2,0,5
2954,False,0.001,567,176,5
2955,False,0.001,29,0,5
2956,False,0.001,201,0,5
2957,False,0.001,95,0,5
2958,False,0.001,105,0,5
2959,False,0.001,83,0,5
2960,False,0.001,738,97,5
2961,False,0.001,271,0,5
2962,False,0.001,105,0,5
2963,False,0.001,181,0,5
2964,False,0.001,142,0,5
2965,False,0.001,98,0,5
2966,False,0.001,476,87,5
2967,False,0.001,386,82,5
2968,False,0.001,217,0,5
2969,False,0.001,710,0,5
2970,False,0.001,31,0,5
2971,False,0.001,236,0,5
2972,False,0.001,1310,87,5
2973,False,0.001,138,0,5
2974,False,0.001,2,0,5
2975,False,0.001,54,0,5
2976,False,0.001,504,0,5
2977,False,0.001,32,0,5
2978,False,0.001,35,0,5
2979,False,0.001,436,0,5
2980,False,0.001,5,0,5
2981,False,0.001,15,0,5
2982,False,0.001,321,0,5
2983,False,0.001,286,0,5
2984,False,0.001,18,0,5
2985,False,0.001,1076,80,5
2986,False,0.001,63,0,5
2987,False,0.001,289,0,5
2988,False,0.001,275,0,5
2989,False,0.001,52,0,5
2990,False,0.001,373,0,5
2991,False,0.001,506,85,5
2992,False,0.001,603,95,5
2993,False,0.001,122,0,5
2994,False,0.001,607,0,5
2995,False,0.001,228,0,5
2996,False,0.001,615,0,5
2997,False,0.001,330,0,5
2998,False,0.001,120,0,5
2999,False,0.001,152,0,5
3000,False,0.001,494,0,6
3001,False,0.001,180,0,6
3002,False,0.001,813,85,6
3003,False,0.001,672,69,6
3004,False,0.001,252,0,6
3005,False,0.001,190,0,6
3006,False,0.001,394,0,6
3007,False,0.001,699,71,6
3008,False,0.001,35,0,6
3009,False,0.001,32,0,6
3010,False,0.001,1484,0,6
3011,False,0.001,300,71,6
3012,False,0.001,135,0,6
3013,False,0.001,199,0,6
3014,False,0.001,193,0,6
3015,False,0.001,47,0,6
3016,False,0.001,116,0,6
3017,False,0.001,67,0,6
3018,False,0.001,714,79,6
3019,False,0.001,33,0,6
3020,False,0.001,168,0,6
3021,False,0.001,158,89,6
3022,False,0.001,210,78,6
3023,False,0.001,41,0,6
3024,False,0.001,736,0,6
3025,False,0.001,202,0,6
3026,False,0.001,147,0,6
3027,False,0.001,346,0,6
3028,False,0.001,598,0,6
3029,False,0.001,986,195,6
3030,False,0.001,1328,242,6
3031,False,0.001,61,0,6
3032,False,0.001,116,0,6
3033,False,0.001,197,0,6
3034,False,0.001,647,0,6
3035,False,0.001,236,0,6
3036,False,0.001,768,73,6
3037,False,0.001,1471,90,6
3038,False,0.001,946,90,6
3039,False,0.001,508,81,6
3040,False,0.001,64,0,6
3041,False,0.001,183,0,6
3042,False,0.001,463,0,6
3043,False,0.001,3269,174,6
3044,False,0.001,964,0,6
3045,False,0.001,430,169,6
3046,False,0.001,427,89,6
3047,False,0.001,296,0,6
3048,False,0.001,302,91,6
3049,False,0.001,40,0,6
3050,False,0.001,338,0,6
3051,False,0.001,13,0,6
3052,False,0.001,433,0,6
3053,False,0.001,1149,93,6
3054,False,0.001,65,0,6
3055,False,0.001,480,0,6
3056,False,0.001,261,0,6
3057,False,0.001,121,0,6
3058,False,0.001,342,0,6
3059,False,0.001,48,0,6
3060,True,0.02,206,277,6
3061,False,0.001,942,71,6
3062,False,0.001,644,0,6
3063,False,0.001,165,0,6
3064,False,0.001,259,0,6
3065,False,0.001,377,85,6
3066,False,0.001,12,0,6
3067,False,0.001,143,0,6
3068,False,0.001,552,103,6
3069,False,0.001,201,0,6
3070,False,0.001,35,0,6
3071,False,0.001,694,0,6
3072,False,0.001,567,0,6
3073,False,0.001,264,87,6
3074,False,0.001,281,0,6
3075,False,0.001,362,0,6
3076,False,0.001,730,86,6
3077,False,0.001,434,0,6
3078,False,0.001,0,0,6
3079,False,0.001,390,0,6
3080,False,0.001,56,0,6
3081,False,0.001,201,0,6
3082,False,0.001,375,177,6
3083,False,0.001,646,0,6
3084,False,0.001,847,96,6
3085,False,0.001,128,0,6
3086,False,0.001,763,88,6
3087,False,0.001,1150,85,6
3088,False,0.001,173,0,6
3089,False,0.001,584,0,6
3090,False,0.001,52,0,6
3091,False,0.001,2,0,6
3092,False,0.001,847,0,6
3093,False,0.001,258,0,6
3094,False,0.001,202,0,6
3095,True,0.02,199,79,6
3096,False,0.001,12,0,6
3097,False,0.001,620,0,6
3098,False,0.001,128,0,6
3099,False,0.001,1710,0,6
3100,False,0.001,143,0,6
3101,False,0.001,346,0,6
3102,False,0.001,1048,87,6
3103,True,0.02,25,172,6
3104,False,0.001,654,0,6
3105,False,0.001,133,93,6
3106,False,0.001,272,0,6
3107,False,0.001,911,0,6
3108,False,0.001,375,71,6
3109,False,0.001,17,0,6
3110,False,0.001,182,0,6
3111,False,0.001,37,0,6
3112,False,0.001,9,0,6
3113,False,0.001,216,0,6
3114,False,0.001,147,0,6
3115,False,0.001,561,0,6
3116,False,0.001,236,0,6
3117,False,0.001,46,0,6
3118,False,0.001,1367,150,6
3119,False,0.001,67,0,6
3120,False,0.001,285,91,6
3121,False,0.001,185,98,6
3122,False,0.001,52,0,6
3123,False,0.001,236,0,6
3124,False,0.001,196,0,6
3125,False,0.001,1,0,6
3126,False,0.001,911,0,6
3127,False,0.001,757,0,6
3128,False,0.001,142,78,6
3129,False,0.001,237,86,6
3130,False,0.001,636,0,6
3131,False,0.001,1068,87,6
3132,False,0.001,2051,167,6
3133,False,0.001,266,0,6
3134,False,0.001,467,0,6
3135,False,0.001,574,94,6
3136,False,0.001,1205,0,6
3137,False,0.001,159,0,6
3138,False,0.001,487,0,6
3139,False,0.001,686,0,6
3140,False,0.001,1206,0,6
3141,False,0.001,117,0,6
3142,False,0.001,212,0,6
3143,False,0.001,787,92,6
3144,False,0.001,278,0,6
3145,False,0.001,551,68,6
3146,False,0.001,115,0,6
3147,False,0.001,149,0,6
3148,False,0.001,27,0,6
3149,False,0.001,869,179,6
3150,False,0.001,47,0,6
3151,False,0.001,204,0,6
3152,False,0.001,183,0,6
3153,False,0.001,136,0,6
3154,False,0.001,13,0,6
3155,False,0.001,188,0,6
3156,False,0.001,185,78,6
3157,False,0.001,74,0,6
3158,False,0.001,118,0,6
3159,False,0.001,281,0,6
3160,False,0.001,224,0,6
3161,False,0.001,709,0,6
3162,False,0.001,42,0,6
3163,False,0.001,1043,80,6
3164,False,0.001,332,0,6
3165,False,0.001,842,0,6
3166,False,0.001,329,83,6
3167,False,0.001,180,0,6
3168,False,0.001,1460,154,6
3169,False,0.001,966,0,6
3170,False,0.001,1000,97,6
3171,False,0.001,1181,189,6
3172,False,0.001,295,0,6
3173,False,0.001,88,80,6
3174,False,0.001,110,0,6
3175,False,0.001,694,0,6
3176,False,0.001,556,0,6
3177,False,0.001,54,0,6
3178,False,0.001,449,89,6
3179,False,0.001,606,0,6
3180,False,0.001,51,0,6
3181,False,0.001,2127,375,6
3182,False,0.001,986,242,6
3183,False,0.001,937,93,6
3184,False,0.001,101,0,6
3185,False,0.001,275,0,6
3186,False,0.001,175,0,6
3187,False,0.001,24,0,6
3188,False,0.001,235,0,6
3189,False,0.001,77,0,6
3190,False,0.001,568,86,6
3191,False,0.001,205,0,6
3192,False,0.001,583,0,6
3193,False,0.001,146,84,6
3194,False,0.001,287,82,6
3195,False,0.001,559,0,6
3196,False,0.001,217,0,6
3197,False,0.001,1172,0,6
3198,False,0.001,258,0,6
3199,False,0.001,434,109,6
3200,False,0.001,81,0,6
3201,False,0.001,19,0,6
3202,False,0.001,682,0,6
3203,False,0.001,837,105,6
3204,False,0.001,1247,85,6
3205,False,0.001,453,185,6
3206,False,0.001,688,96,6
3207,False,0.001,1294,0,6
3208,False,0.001,395,69,6
3209,False,0.001,48,85,6
3210,False,0.001,233,0,6
3211,False,0.001,63,0,6
3212,False,0.001,921,0,6
3213,False,0.001,339,95,6
3214,False,0.001,243,80,6
3215,False,0.001,401,0,6
3216,False,0.001,992,164,6
3217,False,0.001,824,87,6
3218,False,0.001,920,175,6
3219,False,0.001,305,0,6
3220,False,0.001,2442,244,6
3221,False,0.001,379,84,6
3222,False,0.001,1197,0,6
3223,False,0.001,39,0,6
3224,False,0.001,66,0,6
3225,False,0.001,202,0,6
3226,False,0.001,215,0,6
3227,False,0.001,421,0,6
3228,False,0.001,649,0,6
3229,False,0.001,194,89,6
3230,False,0.001,1007,174,6
3231,False,0.001,53,0,6
3232,False,0.001,0,0,6
3233,False,0.001,515,78,6
3234,False,0.001,457,0,6
3235,False,0.001,1402,0,6
3236,False,0.001,140,0,6
3237,False,0.001,1136,84,6
3238,False,0.001,25,0,6
3239,False,0.001,536,172,6
3240,False,0.001,1116,72,6
3241,False,0.001,66,0,6
3242,False,0.001,1519,247,6
3243,False,0.001,2,0,6
3244,False,0.001,370,0,6
3245,False,0.001,118,0,6
3246,False,0.001,333,0,6
3247,False,0.001,56,0,6
3248,False,0.001,70,0,6
3249,False,0.001,2116,92,6
3250,False,0.001,360,0,6
3251,False,0.001,47,0,6
3252,False,0.001,197,82,6
3253,False,0.001,370,88,6
3254,False,0.001,568,0,6
3255,False,0.001,1074,85,6
3256,False,0.001,1498,0,6
3257,False,0.001,6,0,6
3258,False,0.001,93,0,6
3259,False,0.001,665,0,6
3260,False,0.001,483,97,6
3261,False,0.001,228,0,6
3262,False,0.001,204,0,6
3263,False,0.001,72,0,6
3264,False,0.001,737,0,6
3265,False,0.001,309,0,6
3266,False,0.001,52,0,6
3267,False,0.001,409,0,6
3268,False,0.001,28,0,6
3269,False,0.001,561,0,6
3270,False,0.001,423,0,6
3271,False,0.001,440,83,6
3272,False,0.001,116,0,6
3273,False,0.001,984,96,6
3274,False,0.001,599,84,6
3275,False,0.001,161,0,6
3276,False,0.001,252,0,6
3277,False,0.001,6,0,6
3278,False,0.001,249,0,6
3279,False,0.001,1389,92,6
3280,False,0.001,60,0,6
3281,False,0.001,910,0,6
3282,False,0.001,29,0,6
3283,False,0.001,26,0,6
3284,False,0.001,200,0,6
3285,False,0.001,252,0,6
3286,False,0.001,198,0,6
3287,False,0.001,935,262,6
3288,False,0.001,77,0,6
3289,False,0.001,901,79,6
3290,False,0.001,191,0,6
3291,False,0.001,34,0,6
3292,False,0.001,247,0,6
3293,False,0.001,162,0,6
3294,False,0.001,240,0,6
3295,False,0.001,134,73,6
3296,False,0.001,1,0,6
3297,False,0.001,87,0,6
3298,False,0.001,177,0,6
3299,False,0.001,43,0,6
3300,False,0.001,960,180,6
3301,False,0.001,201,0,6
3302,False,0.001,1532,0,6
3303,False,0.001,30,0,6
3304,False,0.001,480,0,6
3305,False,0.001,57,0,6
3306,False,0.001,89,81,6
3307,False,0.001,653,0,6
3308,False,0.001,837,83,6
3309,False,0.001,395,0,6
3310,False,0.001,124,0,6
3311,False,0.001,42,0,6
3312,False,0.001,72,0,6
3313,False,0.001,271,0,6
3314,False,0.001,159,0,6
3315,False,0.001,744,92,6
3316,False,0.001,294,0,6
3317,False,0.001,94,0,6
3318,False,0.001,89,0,6
3319,False,0.001,352,0,6
3320,False,0.001,56,0,6
3321,False,0.001,208,0,6
3322,False,0.001,196,62,6
3323,False,0.001,264,0,6
3324,False,0.001,196,0,6
3325,False,0.001,43,0,6
3326,False,0.001,416,88,6
3327,False,0.001,162,0,6
3328,False,0.001,172,0,6
3329,False,0.001,415,101,6
3330,False,0.001,491,263,6
3331,False,0.001,1902,152,6
3332,False,0.001,217,0,6
3333,False,0.001,640,93,6
3334,False,0.001,1384,165,6
3335,False,0.001,128,97,6
3336,False,0.001,585,152,6
3337,False,0.001,17,0,6
3338,False,0.001,508,0,6
3339,False,0.001,127,0,6
3340,False,0.001,42,0,6
3341,False,0.001,76,0,6
3342,False,0.001,1188,167,6
3343,False,0.001,126,87,6
3344,False,0.001,1370,79,6
3345,False,0.001,118,0,6
3346,False,0.001,390,0,6
3347,False,0.001,270,0,6
3348,False,0.001,759,90,6
3349,False,0.001,82,0,6
3350,False,0.001,176,0,6
3351,False,0.001,207,97,6
3352,False,0.001,356,0,6
3353,False,0.001,405,0,6
3354,False,0.001,166,0,6
3355,False,0.001,505,0,6
3356,False,0.001,123,0,6
3357,False,0.001,381,139,6
3358,False,0.001,6,0,6
3359,False,0.001,746,0,6
3360,False,0.001,353,160,6
3361,False,0.001,271,0,6
3362,False,0.001,8,0,6
3363,False,0.001,1353,162,6
3364,False,0.001,60,101,6
3365,False,0.001,315,0,6
3366,False,0.001,13,0,6
3367,False,0.001,147,0,6
3368,False,0.001,369,85,6
3369,False,0.001,574,0,6
3370,False,0.001,183,0,6
3371,False,0.001,241,0,6
3372,False,0.001,2041,267,6
3373,False,0.001,113,0,6
3374,False,0.001,72,0,6
3375,False,0.001,220,0,6
3376,False,0.001,178,90,6
3377,False,0.001,664,85,6
3378,False,0.001,14,0,6
3379,False,0.001,49,0,6
3380,False,0.001,286,0,6
3381,False,0.001,254,0,6
3382,False,0.001,2263,0,6
3383,False,0.001,97,0,6
3384,False,0.001,375,0,6
3385,False,0.001,219,0,6
3386,False,0.001,530,0,6
3387,False,0.001,153,0,6
3388,True,0.02,653,882,6
3389,False,0.001,655,99,6
3390,False,0.001,48,0,6
3391,False,0.001,66,0,6
3392,False,0.001,318,96,6
3393,False,0.001,441,0,6
3394,False,0.001,176,0,6
3395,False,0.001,66,0,6
3396,False,0.001,1179,181,6
3397,False,0.001,317,0,6
3398,False,0.001,798,86,6
3399,False,0.001,251,86,6
3400,False,0.001,546,0,6
3401,False,0.001,1831,347,6
3402,False,0.001,305,92,6
3403,False,0.001,1351,187,6
3404,False,0.001,271,0,6
3405,False,0.001,266,0,6
3406,False,0.001,676,0,6
3407,False,0.001,517,0,6
3408,False,0.001,54,0,6
3409,False,0.001,108,0,6
3410,False,0.001,715,196,6
3411,False,0.001,77,0,6
3412,False,0.001,110,0,6
3413,False,0.001,240,0,6
3414,False,0.001,219,0,6
3415,False,0.001,219,0,6
3416,False,0.001,244,0,6
3417,False,0.001,116,0,6
3418,False,0.001,811,0,6
3419,False,0.001,21,0,6
3420,False,0.001,288,96,6
3421,False,0.001,280,0,6
3422,False,0.001,396,85,6
3423,False,0.001,1071,89,6
3424,False,0.001,182,0,6
3425,False,0.001,416,0,6
3426,False,0.001,104,0,6
3427,False,0.001,36,0,6
3428,False,0.001,1176,157,6
3429,False,0.001,1794,78,6
3430,False,0.001,479,0,6
3431,False,0.001,72,0,6
3432,False,0.001,76,0,6
3433,False,0.001,152,0,6
3434,False,0.001,130,0,6
3435,False,0.001,194,0,6
3436,False,0.001,130,0,6
3437,False,0.001,1002,260,6
3438,False,0.001,29,0,6
3439,False,0.001,74,0,6
3440,False,0.001,681,0,6
3441,False,0.001,298,0,6
3442,False,0.001,823,0,6
3443,False,0.001,161,0,6
3444,False,0.001,192,0,6
3445,False,0.001,263,0,6
3446,False,0.001,52,0,6
3447,False,0.001,2203,95,6
3448,False,0.001,2084,74,6
3449,False,0.001,233,0,6
3450,False,0.001,459,0,6
3451,False,0.001,1117,0,6
3452,False,0.001,269,97,6
3453,False,0.001,425,179,6
3454,False,0.001,203,0,6
3455,False,0.001,791,0,6
3456,False,0.001,379,89,6
3457,False,0.001,141,0,6
3458,False,0.001,94,94,6
3459,False,0.001,449,0,6
3460,False,0.001,510,0,6
3461,False,0.001,648,102,6
3462,False,0.001,189,0,6
3463,False,0.001,81,0,6
3464,False,0.001,295,0,6
3465,False,0.001,161,0,6
3466,False,0.001,123,0,6
3467,False,0.001,545,81,6
3468,False,0.001,623,94,6
3469,False,0.001,28,0,6
3470,False,0.001,1028,0,6
3471,False,0.001,51,0,6
3472,False,0.001,89,0,6
3473,False,0.001,157,0,6
3474,False,0.001,465,0,6
3475,False,0.001,51,0,6
3476,False,0.001,319,0,6
3477,False,0.001,286,0,6
3478,False,0.001,366,0,6
3479,False,0.001,60,0,6
3480,False,0.001,7,0,6
3481,False,0.001,806,0,6
3482,False,0.001,137,0,6
3483,False,0.001,145,0,6
3484,False,0.001,452,0,6
3485,False,0.001,182,0,6
3486,False,0.001,269,0,6
3487,False,0.001,547,95,6
3488,False,0.001,153,76,6
3489,False,0.001,578,0,6
3490,False,0.001,118,0,6
3491,False,0.001,81,0,6
3492,True,0.02,183,531,6
3493,False,0.001,257,0,6
3494,False,0.001,340,0,6
3495,False,0.001,332,85,6
3496,False,0.001,299,0,6
3497,False,0.001,329,0,6
3498,False,0.001,485,0,6
3499,False,0.001,149,0,6
3500,False,0.001,123,0,7
3501,False,0.001,1258,66,7
3502,False,0.001,227,0,7
3503,False,0.001,1035,0,7
3504,False,0.001,98,0,7
3505,False,0.001,758,95,7
3506,False,0.001,1772,92,7
3507,False,0.001,442,90,7
3508,False,0.001,527,0,7
3509,False,0.001,1355,259,7
3510,False,0.001,83,0,7
3511,False,0.001,102,0,7
3512,False,0.001,40,0,7
3513,False,0.001,81,0,7
3514,False,0.001,625,0,7
3515,False,0.001,878,180,7
3516,False,0.001,74,94,7
3517,False,0.001,84,0,7
3518,False,0.001,188,0,7
3519,False,0.001,574,177,7
3520,False,0.001,173,0,7
3521,False,0.001,208,0,7
3522,False,0.001,405,77,7
3523,False,0.001,176,0,7
3524,False,0.001,16,0,7
3525,False,0.001,16,0,7
3526,False,0.001,1297,183,7
3527,False,0.001,114,0,7
3528,False,0.001,1713,79,7
3529,False,0.001,239,0,7
3530,False,0.001,472,0,7
3531,False,0.001,261,94,7
3532,False,0.001,389,191,7
3533,False,0.001,211,0,7
3534,False,0.001,208,0,7
3535,False,0.001,14,0,7
3536,False,0.001,39,0,7
3537,False,0.001,209,0,7
3538,False,0.001,38,0,7
3539,False,0.001,756,74,7
3540,False,0.001,224,0,7
3541,False,0.001,166,0,7
3542,False,0.001,269,186,7
3543,False,0.001,469,93,7
3544,False,0.001,51,0,7
3545,False,0.001,1132,167,7
3546,False,0.001,5,0,7
3547,False,0.001,17,0,7
3548,False,0.001,41,0,7
3549,False,0.001,1534,0,7
3550,False,0.001,99,0,7
3551,False,0.001,116,0,7
3552,False,0.001,757,0,7
3553,False,0.001,71,0,7
3554,False,0.001,250,0,7
3555,False,0.001,95,0,7
3556,False,0.001,755,0,7
3557,False,0.001,286,0,7
3558,False,0.001,70,0,7
3559,False,0.001,815,0,7
3560,False,0.001,690,0,7
3561,False,0.001,415,80,7
3562,False,0.001,361,169,7
3563,False,0.001,162,0,7
3564,False,0.001,580,94,7
3565,False,0.001,393,0,7
3566,False,0.001,322,0,7
3567,False,0.001,87,93,7
3568,False,0.001,297,0,7
3569,False,0.001,891,96,7
3570,False,0.001,126,0,7
3571,False,0.001,605,0,7
3572,False,0.001,705,91,7
3573,False,0.001,440,0,7
3574,False,0.001,45,0,7
3575,False,0.001,156,0,7
3576,False,0.001,384,0,7
3577,False,0.001,40,0,7
3578,False,0.001,133,0,7
3579,True,0.02,816,851,7
3580,False,0.001,472,86,7
3581,False,0.001,114,0,7
3582,False,0.001,454,0,7
3583,False,0.001,973,0,7
3584,False,0.001,56,0,7
3585,False,0.001,99,0,7
3586,False,0.001,102,0,7
3587,False,0.001,400,0,7
3588,False,0.001,216,0,7
3589,False,0.001,236,0,7
3590,False,0.001,893,96,7
3591,False,0.001,390,0,7
3592,False,0.001,1152,187,7
3593,False,0.001,913,164,7
3594,False,0.001,345,0,7
3595,False,0.001,451,75,7
3596,False,0.001,256,94,7
3597,False,0.001,106,0,7
3598,False,0.001,1945,181,7
3599,False,0.001,84,0,7
3600,False,0.001,1634,253,7
3601,False,0.001,736,166,7
3602,False,0.001,1244,185,7
3603,False,0.001,183,0,7
3604,False,0.001,208,96,7
3605,False,0.001,10,0,7
3606,False,0.001,196,0,7
3607,False,0.001,249,0,7
3608,False,0.001,154,84,7
3609,False,0.001,139,0,7
3610,False,0.001,39,0,7
3611,False,0.001,348,0,7
3612,False,0.001,500,0,7
3613,False,0.001,131,0,7
3614,False,0.001,385,0,7
3615,False,0.001,618,0,7
3616,False,0.001,376,76,7
3617,False,0.001,132,0,7
3618,False,0.001,330,0,7
3619,False,0.001,136,0,7
3620,False,0.001,322,0,7
3621,False,0.001,627,69,7
3622,False,0.001,37,82,7
3623,False,0.001,355,74,7
3624,False,0.001,33,0,7
3625,False,0.001,94,82,7
3626,False,0.001,1486,0,7
3627,False,0.001,863,193,7
3628,False,0.001,126,0,7
3629,False,0.001,89,0,7
3630,False,0.001,35,0,7
3631,False,0.001,317,0,7
3632,False,0.001,292,0,7
3633,False,0.001,99,0,7
3634,False,0.001,29,0,7
3635,False,0.001,235,0,7
3636,False,0.001,295,0,7
3637,False,0.001,1416,203,7
3638,False,0.001,946,167,7
3639,False,0.001,623,0,7
3640,False,0.001,527,0,7
3641,False,0.001,509,0,7
3642,False,0.001,698,0,7
3643,False,0.001,793,0,7
3644,False,0.001,624,85,7
3645,False,0.001,205,93,7
3646,False,0.001,289,0,7
3647,False,0.001,262,0,7
3648,False,0.001,158,0,7
3649,False,0.001,161,0,7
3650,False,0.001,189,0,7
3651,False,0.001,120,87,7
3652,False,0.001,237,0,7
3653,False,0.001,287,200,7
3654,False,0.001,282,0,7
3655,False,0.001,466,63,7
3656,False,0.001,174,0,7
3657,False,0.001,480,0,7
3658,False,0.001,138,0,7
3659,False,0.001,710,0,7
3660,False,0.001,121,0,7
3661,False,0.001,330,0,7
3662,False,0.001,782,0,7
3663,False,0.001,1634,264,7
3664,False,0.001,172,0,7
3665,False,0.001,51,0,7
3666,False,0.001,475,0,7
3667,False,0.001,274,97,7
3668,False,0.001,4,0,7
3669,False,0.001,103,75,7
3670,False,0.001,9,0,7
3671,False,0.001,1154,0,7
3672,False,0.001,93,0,7
3673,False,0.001,396,171,7
3674,False,0.001,1011,0,7
3675,False,0.001,375,0,7
3676,False,0.001,61,84,7
3677,False,0.001,32,0,7
3678,False,0.001,91,0,7
3679,False,0.001,213,0,7
3680,False,0.001,64,0,7
3681,False,0.001,245,0,7
3682,False,0.001,929,0,7
3683,False,0.001,384,87,7
3684,False,0.001,392,0,7
3685,False,0.001,233,0,7
3686,False,0.001,517,84,7
3687,False,0.001,707,0,7
3688,False,0.001,38,0,7
3689,False,0.001,150,0,7
3690,False,0.001,7,0,7
3691,False,0.001,666,103,7
3692,False,0.001,10,0,7
3693,False,0.001,271,81,7
3694,False,0.001,85,0,7
3695,False,0.001,268,162,7
3696,False,0.001,73,0,7
3697,False,0.001,116,0,7
3698,False,0.001,933,96,7
3699,False,0.001,226,0,7
3700,False,0.001,383,177,7
3701,False,0.001,182,0,7
3702,False,0.001,32,0,7
3703,False,0.001,81,0,7
3704,False,0.001,9,0,7
3705,False,0.001,309,0,7
3706,False,0.001,6,0,7
3707,False,0.001,143,0,7
3708,False,0.001,102,0,7
3709,False,0.001,640,0,7
3710,False,0.001,311,184,7
3711,False,0.001,100,0,7
3712,False,0.001,87,0,7
3713,False,0.001,221,85,7
3714,False,0.001,481,0,7
3715,False,0.001,502,82,7
3716,False,0.001,39,0,7
3717,False,0.001,810,179,7
3718,False,0.001,1064,87,7
3719,False,0.001,336,82,7
3720,False,0.001,431,0,7
3721,False,0.001,1455,249,7
3722,False,0.001,5,0,7
3723,False,0.001,32,0,7
3724,False,0.001,664,153,7
3725,False,0.001,1087,0,7
3726,False,0.001,5,0,7
3727,False,0.001,6,0,7
3728,False,0.001,2,0,7
3729,False,0.001,141,0,7
3730,False,0.001,191,0,7
3731,False,0.001,522,94,7
3732,False,0.001,432,84,7
3733,False,0.001,62,0,7
3734,False,0.001,467,0,7
3735,False,0.001,302,0,7
3736,False,0.001,543,0,7
3737,False,0.001,89,0,7
3738,False,0.001,195,0,7
3739,False,0.001,248,0,7
3740,False,0.001,2,0,7
3741,False,0.001,151,79,7
3742,False,0.001,173,102,7
3743,False,0.001,159,0,7
3744,False,0.001,54,0,7
3745,False,0.001,33,0,7
3746,False,0.001,613,160,7
3747,False,0.001,2118,86,7
3748,False,0.001,1360,0,7
3749,False,0.001,324,0,7
3750,False,0.001,12,0,7
3751,False,0.001,4,0,7
3752,False,0.001,193,0,7
3753,False,0.001,103,0,7
3754,False,0.001,84,0,7
3755,False,0.001,482,0,7
3756,False,0.001,953,86,7
3757,False,0.001,202,0,7
3758,False,0.001,633,88,7
3759,False,0.001,143,0,7
3760,False,0.001,145,0,7
3761,False,0.001,49,0,7
3762,False,0.001,433,0,7
3763,False,0.001,377,84,7
